"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"458",1,"nd","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Age (head)","hh age","years","continuous","none","random effects tobit model","tobit","coefficient value",0,0,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"years","hh age (years)"
"458",2,"nd","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Age (head)","hh age","years","continuous","none","fractional probit model","probit","coefficient value",-0.002,-0.002,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"years","hh age (years)"
"458",3,"nd","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age (head)","hh age","years","continuous","none","Multivariate Probit","probit","coefficient value",0.003,0.003,"p value","0.60599999999999998",0.606,"nd",NA,"0.60599999999999998",0.606,"nd",27,27,8208,8208,"Zambia",NA,"years","hh age (years)"
"473",1,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","ln Age of household head","hh age","years","continuous","ln","multivariate probit mode","probit","coefficient value",-0.281,-0.281,"standard error","0.13500000000000001",0.135,"nd",NA,"0.05",0.05,"nd",32,32,1539,1539,"Tanzania",NA,"years","hh age (years)"
"473",2,"Maize","crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","ln Age of household head","hh age","years","continuous","ln","multivariate probit mode","probit","coefficient value",0.155,0.155,"standard error","0.19400000000000001",0.194,"nd",NA,"nd",NA,"nd",32,32,1539,1539,"Tanzania",NA,"years","hh age (years)"
"476",1,"Maize","crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of the household head","hh age","years * (10^-2)","continuous","none","multivariate probit mode","probit","coefficient value",-0.7,-0.007,"standard error","0.4",0.004,"nd",NA,"0.1",0.1,"nd",30,30,1616,1616,"Ethiopia",NA,"years","hh age (years)"
"489",1,"Sorghum","crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","Logit regression","logit","coefficient value",0.03,0.03,"p value","nd",NA,"nd",NA,"nd",NA,"nd",11,11,120,120,"Uganda",NA,"years","hh age (years)"
"489",2,"Sorghum","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","Logit regression","logit","coefficient value",0.002,0.002,"p value","nd",NA,"nd",NA,"nd",NA,"nd",11,11,120,120,"Uganda",NA,"years","hh age (years)"
"500",1,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","tobit model","tobit","coefficient value",0.011,0.011,"t value","1.131",1.131,"1.131",1.131,"nd",NA,"nd",11,11,400,400,"Nigeria",NA,"years","hh age (years)"
"517",1,"nd","agroforestry","undefined",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGERES Age of respondents in year","hh age","years","continuous","none","Probit regression model","probit","coefficient value",-0.7348,-0.7348,"p value","0.5111",0.5111,"nd",NA,"0.5111",0.5111,"nd",14,14,400,400,"Nigeria",NA,"years","hh age (years)"
"568",1,"Maize","pull-push",NA,NA,NA,"hh age","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","Age","hh age","years","continuous","none","Generalized Propensity score","other","marginal effect",-0.002,-0.002,"standard error","5.0000000000000001E-3",0.005,"nd",NA,"nd",NA,"nd",18,18,560,560,"Uganda",NA,"years","hh age (years)"
"591",1,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of hh's head","hh age","years","continuous","none","Multivariate CRE probit model","probit","coefficient value",-0.027,-0.027,"standard error","1.9400000000000001E-2",0.0194,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"Tanzania",NA,"years","hh age (years)"
"607",1,"Maize","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of Household Head","hh age","years","continuous","none","Logit regressions model","logit","coefficient value",0.038,0.038,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd",36,36,692,692,"Uganda",NA,"years","hh age (years)"
"624",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit model","probit","coefficient value",-1.284,-1.284,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd",27,27,1500,1500,"Kenya",NA,"years","hh age (years)"
"624",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit model","probit","coefficient value",0.09,0.09,"p value","nd",NA,"nd",NA,"nd",NA,"nd",28,28,29373,29373,"Malawi",NA,"years","hh age (years)"
"624",3,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit model","probit","coefficient value",-0.065,-0.065,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,3861,3861,"Ethiopia",NA,"years","hh age (years)"
"624",4,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit model","probit","coefficient value",-0.085,-0.085,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,1539,1539,"Tanzania",NA,"years","hh age (years)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.006,-0.006,"standard error","0.04",0.04,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"years","hh age (years)"
"631",2,"nd","agroforestry",NA,NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.035,-0.035,"standard error","3.3000000000000002E-2",0.033,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"years","hh age (years)"
"633",1,"nd","agroforestry","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Age","hh age","years","continuous","none","multiple regression analysis","other","coefficient value",-0.035,-0.035,"p value","0.65500000000000003",0.655,"nd",NA,"0.65500000000000003",0.655,"nd",11,11,300,300,"Sudan",NA,"years","hh age (years)"
"640",1,"Maize","crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of the household head","hh age","years","continuous","none","mixed multinomial logit (MMNL) model","logit","coefficient value",0,0,"standard error","0.01",0.01,"nd",NA,"nd",NA,"nd",30,30,810,810,"Zambia",NA,"years","hh age (years)"
"643",1,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE of farmer head of household","hh age","years","continuous","none","logit model","logit","coefficient value",0.12,0.12,"t ratio","2.976",2.976,"2.976",2.976,"nd",NA,"6",6,6,138,138,"Burkina Faso",NA,"years","hh age (years)"
"646",1,"nd","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","AGEHH","hh age","years","continuous","none","tobit regression model","tobit","marginal effect",-0.008,-0.008,"standard error","7.0000000000000001E-3",0.007,"nd",NA,NA,NA,"nd",14,14,100,100,"Zimbabwe",NA,"years","hh age (years)"
"670",1,"nd","agroforestry","native trees",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","hh age","hh age","years","continuous","none","binary probit model","probit","coefficient value",-0.08,-0.08,"standard error","7.8100000000000003E-2",0.0781,"-1.02",-1.02,"nd",NA,"nd",12,12,108,108,"Sudan",NA,"years","hh age (years)"
"674",1,"nd","intercropping",NA,NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","In (age of house hold head) (years)","hh age","years","continuous","ln","Probit model","probit","marginal effect",0.0205,0.0205,"standard error","2.0199999999999999E-2",0.0202,"nd",NA,"nd",NA,"nd",36,36,1533,1533,"Ethiopia",NA,"years","hh age (years)"
"674",2,"nd","intercropping",NA,NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","In (age of house hold head) (years)","hh age","years","continuous","ln","instrumental variables (IV) estimation","instrumental_variable","coefficient value",-0.0151,-0.0151,"standard error","8.3799999999999999E-2",0.0838,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"years","hh age (years)"
"701",1,"nd","agroforestry","alley cropping","n fixing",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE","hh age","years","continuous","none","logit regression","logit","coefficient value",0.00536,0.00536,"t value","0.54800000000000004",0.548,"0.54800000000000004",0.548,"nd",NA,"nd",14,14,676,676,"Cameroon",NA,"years","hh age (years)"
"701",1,"nd","land with temporary fallow","improved fallow","tree planting",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE","hh age","years","continuous","none","logit regression","logit","coefficient value",-0.0152,-0.0152,"t value","-1.494",-1.494,"-1.494",-1.494,"nd",NA,"nd",14,14,675,675,"Cameroon",NA,"years","hh age (years)"
"701",3,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE","hh age","years","continuous","none","logit regression","logit","coefficient value",-0.00116,-0.00116,"t value","-0.11899999999999999",-0.119,"-0.11899999999999999",-0.119,"nd",NA,"nd",14,14,676,676,"Cameroon",NA,"years","hh age (years)"
"701",4,"nd","grazing cut and carry","agro-silvopasture",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE","hh age","years","continuous","none","logit regression","logit","coefficient value",0.00436,0.00436,"t value","0.40400000000000003",0.404,"0.40400000000000003",0.404,"nd",NA,"nd",14,14,676,676,"Cameroon",NA,"years","hh age (years)"
"709",1,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","InAge (years)","hh age","years","continuous","ln","Probit model","probit","marginal effect",0.106,0.106,"robust standard error","0.11799999999999999",0.118,"na",NA,"nd",NA,"nd",16,16,240,240,"Uganda",NA,"years","hh age (years)"
"709",2,"nd","soil bund with contour cultivation","perennial grass",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","InAge (years)","hh age","years","continuous","ln","Probit model","probit","marginal effect",0.108,0.108,"robust standard error","0.122",0.122,"na",NA,"nd",NA,"nd",16,16,240,240,"Uganda",NA,"years","hh age (years)"
"714",1,"Maize","pull-push",NA,NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","age of farmer","hh age","years","continuous","none","logit regression","logit","coefficient value",0.02,0.02,"standard error","0.11",0.11,"nd",NA,"0.05",0.05,"nd",9,9,923,923,"Kenya",NA,"years","hh age (years)"
"725",1,"nd","agroforestry","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of household head","hh age","years","continuous","none","multivariate probit regression","probit","coefficient value",-0.012,-0.012,"standard error","0.02",0.02,"nd",NA,"0.51500000000000001",0.515,"nd",10,10,179,179,"Kenya",NA,"years","hh age (years)"
"737",1,"Jatropha","agroforestry","exotic trees",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","logistic multilevel models","logit","coefficient value",0,0,"standard error","0.28000000000000003",0.28,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"years","hh age (years)"
"737",2,"Jatropha","agroforestry","exotic trees",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","logistic multilevel models","logit","coefficient value",0.06,0.06,"standard error","-0.31",-0.31,"nd",NA,"nd",NA,"nd",37,37,2312,2312,"Mali",NA,"years","hh age (years)"
"750",1,"nd","agroforestry","homegarden",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","categorical (multiple)","none","binary logistic regression model","logit","coefficient value",0.557,0.557,"standard error","0.35399999999999998",0.354,"nd",NA,"0.115",0.115,"nd",15,15,96,96,"Uganda",NA,"1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","hh age (1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs)"
"750",2,"nd","agroforestry","parklands","scattered trees",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","categorical (multiple)","none","binary logistic regression model","logit","coefficient value",-0.546,-0.546,"standard error","0.57899999999999996",0.579,"nd",NA,"0.34599999999999997",0.346,"nd",15,15,83,83,"Uganda",NA,"1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","hh age (1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs)"
"750",3,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","categorical (multiple)","none","binary logistic regression model","logit","coefficient value",0.295,0.295,"standard error","0.24099999999999999",0.241,"nd",NA,"0.22",0.22,"nd",15,15,96,96,"Uganda",NA,"1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs","hh age (1= <31 yrs, 2= 31-40 yrs, 3= 41-50 yrs, 4= 51-60 yrs, 5= more than 60 yrs)"
"754",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1= no, 2= yes)","partial correlation","Age","hh age","years","continuous","none","multinomial logit model","logit","coefficient value",-0.002,-0.002,"standard error","4.0000000000000001E-3",0.004,"nd",NA,"nd",NA,"nd",27,27,2937,2937,"Malawi",NA,"years","hh age (years)"
"754",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1= no, 2= yes)","partial correlation","Age","hh age","years","continuous","none","multinomial logit model","logit","coefficient value",0,0,"standard error","5.0000000000000001E-3",0.005,"nd",NA,"nd",NA,"nd",27,27,2937,2937,"Malawi",NA,"years","hh age (years)"
"761",1,"nd","crop rotation","cover crops","n fixing",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","Logit regression model","logit","coefficient value",-0.76,-0.76,"standard error","0.8",0.8,"-0.96",-0.96,"nd",NA,"nd",14,14,106,106,"Uganda",NA,"years","hh age (years)"
"779",1,"nd","integrated aquaculture-agriculture",NA,NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age (years)","hh age","years","continuous","none","logit model","logit","coefficient value",0.02,0.02,"standard error","0.01",0.01,"nd",NA,"0.05",0.05,"nd",10,10,315,315,"Malawi",NA,"years","hh age (years)"
"779",2,"nd","integrated aquaculture-agriculture",NA,NA,NA,"hh age","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","Age (years)","hh age","years","continuous","none","ordinary least squares (OLS) method. Heckman’s two-step procedure","logit","coefficient value",0.0026,0.0026,"standard error","3.0300000000000001E-3",0.00303,"nd",NA,"nd",NA,"nd",11,11,315,315,"Malawi",NA,"years","hh age (years)"
"792",3,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","seemingly unrelated probit model","probit","coefficient value",0.07,0.07,"standard error","0.04",0.04,"nd",NA,"0.1",0.1,"nd",22,22,613,613,"Tanzania",NA,"years","hh age (years)"
"792",3,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age square","hh age","(years)^2","continuous","none","seemingly unrelated probit model","probit","coefficient value",0,0,"standard error","0",0,"nd",NA,"0.1",0.1,"nd",22,22,613,613,"Tanzania","already included the same factor without exponent","(years)^2","hh age ((years)^2)"
"792",4,"Pigeonpea","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","seemingly unrelated probit model","probit","coefficient value",0.07,0.07,"standard error","0.04",0.04,"nd",NA,"0.1",0.1,"nd",23,23,613,613,"Tanzania",NA,"years","hh age (years)"
"792",4,"Pigeonpea","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age square","hh age","(years)^2","continuous","none","seemingly unrelated probit model","probit","coefficient value",0,0,"standard error","0",0,"nd",NA,"nd",NA,"nd",23,23,613,613,"Tanzania","already included the same factor without exponent","(years)^2","hh age ((years)^2)"
"792",1,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","recursive bivariate probit","probit","coefficient value",0.06,0.06,"standard error","0.05",0.05,"nd",NA,"nd",NA,"nd",22,22,613,613,"Tanzania",NA,"years","hh age (years)"
"792",1,"Maize","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age square","hh age","(years)^2","continuous","none","recursive bivariate probit","probit","coefficient value",-0.02,-0.02,"standard error","0.03",0.03,"nd",NA,"nd",NA,"nd",22,22,613,613,"Tanzania","already included the same factor without exponent","(years)^2","hh age ((years)^2)"
"792",2,"Pigeonpea","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","recursive bivariate probit","probit","coefficient value",0.01,0.01,"standard error","0.01",0.01,"nd",NA,"nd",NA,"nd",23,23,613,613,"Tanzania",NA,"years","hh age (years)"
"792",2,"Pigeonpea","intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age square","hh age","(years)^2","continuous","none","recursive bivariate probit","probit","coefficient value",0,0,"standard error","0",0,"nd",NA,"nd",NA,"nd",23,23,613,613,"Tanzania","already included the same factor without exponent","(years)^2","hh age ((years)^2)"
"798",1,"nd","agroforestry","homegarden",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","logit model","logit","coefficient value",-0.0093,-0.0093,"t value","-0.79700000000000004",-0.797,"-0.79700000000000004",-0.797,"nd",NA,"nd",5,5,175,175,"India",NA,"years","hh age (years)"
"798",2,"nd","agroforestry","woodlot",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","logit model","logit","coefficient value",-0.072,-0.072,"t value","-0.40500000000000003",-0.405,"-0.40500000000000003",-0.405,"nd",NA,"nd",5,5,147,147,"India",NA,"years","hh age (years)"
"800",1,"nd","embedded seminatural infrastructures","field margins","grass or weedy buffer strips",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of household head","hh age","years","continuous","none","Probit model","probit","coefficient value",0.007,0.007,"p value","nd",NA,"nd",NA,"nd",NA,"nd",8,8,70,70,"Philippines",NA,"years","hh age (years)"
"800",2,"nd","embedded seminatural infrastructures","field margins","grass or weedy buffer strips",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of household head","hh age","years","continuous","none","Probit model","probit","coefficient value",-0.03,-0.03,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd",8,8,70,70,"Philippines",NA,"years","hh age (years)"
"807",1,"nd","agroforestry","alley cropping","unespecified",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","AGE (age of farmer)","hh age","years","continuous","none","Logit model","logit","coefficient value",-0.0010194,-0.0010194,"standard error","2.017E-2",0.02017,"-5.0999999999999997E-2",-0.051,"nd",NA,"nd",14,14,256,256,"Cameroon",NA,"years","hh age (years)"
"808",1,"nd","agroforestry","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Ages of head","hh age","years","continuous","none","logit model","logit","coefficient value",0.05,0.05,"standard error","0.02",0.02,"nd",NA,"0.1",0.1,"nd",14,14,300,300,"Indonesia",NA,"years","hh age (years)"
"808",2,"nd","agroforestry","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Ages of head","hh age","years","continuous","none","conditional logit","logit","coefficient value",0.04,0.04,"standard error","0.02",0.02,"nd",NA,"0.1",0.1,"nd",14,14,300,300,"Indonesia",NA,"years","hh age (years)"
"815",3,"nd","agroforestry","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age of farmer","hh age","years","continuous","none","Multiple regression analysis with logistic modeling","logit","coefficient value",0.01,0.01,"p value","0.1",0.1,"nd",NA,"0.1",0.1,"nd",15,15,421,421,"India",NA,"years","hh age (years)"
"923",1,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"hh age","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","AGE","hh age","years","continuous","none","tobit model","tobit","coefficient value",-0.0025,-0.0025,"t value","-6.7000000000000004E-2",-0.067,"-6.7000000000000004E-2",-0.067,"nd",NA,"nd",10,10,54,54,"USA",NA,"years","hh age (years)"
"940",1,"Rubber","agroforestry","alley cropping","intercroped",NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Hhage","hh age","years","continuous","none","multinomial logit model","logit","coefficient value",0.002,0.002,"standard error","1E-3",0.001,"nd",NA,"nd",NA,"nd",15,15,612,612,"China",NA,"years","hh age (years)"
"940",2,"Rubber","agroforestry","alley cropping","intercroped",NA,"hh age","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","Hhage","hh age","years","continuous","none","Tobit regression model","tobit","coefficient value",1e-04,1e-04,"standard error","4.0000000000000001E-3",0.004,"nd",NA,"nd",NA,"nd",15,15,612,612,"China",NA,"years","hh age (years)"
"941",1,"Rice, wheat","crop rotation and intercropping","n fixing",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","age of HH head","hh age","years","continuous","none","Multivariate probit model","probit","coefficient value",-0.013,-0.013,"standard error","6.0000000000000001E-3",0.006,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"India",NA,"years","hh age (years)"
"947",1,"nd","crop rotation","cover crops",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","double-hurdle model, truncated model","truncated","coefficient value",0.096,0.096,"standard error","1E-3",0.001,"nd",NA,"0.1",0.1,"nd",13,13,34,34,"Nigeria",NA,"years","hh age (years)"
"947",2,"nd","crop rotation","unespecified",NA,NA,"hh age","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Age","hh age","years","continuous","none","double-hurdle model, truncated model","truncated","coefficient value",-0.085,-0.085,"standard error","7.4000000000000003E-3",0.0074,"nd",NA,"0.1",0.1,"nd",13,13,72,72,"Nigeria",NA,"years","hh age (years)"
