"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"428",1,"nd","agroforestry","homegarden",NA,NA,"hh gender","social","socio-demographic","farmer","species richness","partial correlation","Dummy variable capturing the sex of the informant, (1 = male, 0 = female)","hh gender","1= male, 0= female","categorical (binary)","none","Poisson multivariable regressions","other","coefficient value",-0.346,-0.346,"robust standard error","7.1999999999999995E-2",0.072,"nd",NA,"0.01",0.01,"nd",10,10,76,76,"Bolivia","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"428",2,"nd","agroforestry","homegarden",NA,NA,"hh gender","social","socio-demographic","farmer","species richness","partial correlation","Dummy variable capturing the sex of the informant, (1 = male, 0 = female)","hh gender","1= male, 0= female","categorical (binary)","none","tobit multivariate regression model","tobit","coefficient value",-1.631,-1.631,"robust standard error","0.58099999999999996",0.581,"nd",NA,"0.01",0.01,"nd",10,10,76,76,"Bolivia","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"430",1,"nd","integrated crop-livestock",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender Belonging to","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logit analysis","logit","coefficient value",-1.687,-1.687,"p value","0.215",0.215,"nd",NA,"0.215",0.215,"nd",6,6,120,120,"Benin","na","1= male, 0= female","hh gender (1= male, 0= female)"
"430",2,"nd","agroforestry","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender Belonging to","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logit analysis","logit","coefficient value",-2.041,-2.041,"p value","0.189",0.189,"nd",NA,"0.189",0.189,"nd",6,6,120,120,"Benin","na","1= male, 0= female","hh gender (1= male, 0= female)"
"442",1,"Rubber","agroforestry","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender (dummy)","hh gender","nd","categorical (binary)","none","logistic regression model","logit","coefficient value",-0.26,-0.26,"p value","nd",NA,"nd",NA,"nd",NA,"nd",14,14,200,200,"Thailand","Rubber, fruit trees","nd","hh gender (nd)"
"443",1,"Cereals","crop rotation and intercropping","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Househ_male","hh gender","1= male, 0= female","categorical (binary)","none","probit regression model","probit","coefficient value",0.027,0.027,"standard error","0.28000000000000003",0.28,"nd",NA,"nd",NA,"nd",25,25,538,538,"Zimbabwe","na","1= male, 0= female","hh gender (1= male, 0= female)"
"452",1,"Maize","intercropping","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head","hh gender","1= male, 2= female","categorical (binary)","none","probit regression model","probit","coefficient value",-0.043,0.043,"standard error","0.05",0.05,"nd",NA,"nd",NA,"nd",9,9,400,400,"Zambia","na","1= male, 0= female","hh gender (1= male, 0= female)"
"452",2,"nd","agroforestry","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head","hh gender","1= male, 2= female","categorical (binary)","none","probit regression model","probit","coefficient value",-0.12,0.12,"standard error","4.8000000000000001E-2",0.048,"nd",NA,"0.05",0.05,"nd",9,9,400,400,"Zambia","nd","1= male, 0= female","hh gender (1= male, 0= female)"
"458",0,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","probability of adoption diversified farming system","partial correlation","Female head","hh gender","1= female, 0= male","categorical (binary)","none","CMLE probit models","probit","coefficient value",0.02,-0.02,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"458",1,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Female head","hh gender","1= female, 0= male","categorical (binary)","none","random effects tobit model","tobit","coefficient value",0.02,-0.02,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"458",2,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","Female head","hh gender","1= female, 0= male","categorical (binary)","none","fractional probit model","probit","coefficient value",0.034,-0.034,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,8208,8208,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"458",3,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female head","hh gender","1= female, 0= male","categorical (binary)","none","Multivariate Probit","probit","coefficient value",0.007,-0.007,"p value","0.95599999999999996",0.956,"nd",NA,"0.95599999999999996",0.956,"nd",27,27,8208,8208,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"473",1,"Maize","intercropping","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head (1=male; 0=female)","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit mode","probit","coefficient value",-0.045,-0.045,"standard error","0.115",0.115,"nd",NA,"nd",NA,"nd",32,32,1539,1539,"Tanzania",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"473",2,"Maize","crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head (1=male; 0=female)","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit mode","probit","coefficient value",-0.087,-0.087,"standard error","0.154",0.154,"nd",NA,"nd",NA,"nd",32,32,1539,1539,"Tanzania",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"476",1,"Maize","crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","household head is male","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit mode","probit","coefficient value",0.09,0.09,"standard error","0.15",0.15,"nd",NA,"nd",NA,"nd",30,30,1616,1616,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"489",1,"Sorghum","crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Logit regression","logit","coefficient value",0.372,0.372,"p value","nd",NA,"nd",NA,"nd",NA,"nd",11,11,120,120,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"489",2,"Sorghum","intercropping","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Logit regression","logit","coefficient value",-1.335,-1.335,"p value","nd",NA,"nd",NA,"nd",NA,"nd",11,11,120,120,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"558",1,"Cassava","intercropping","undefined",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","GENDER gender","hh gender","1= male, 0= female","categorical (binary)","none","Probit model","probit","coefficient value",-0.09,-0.09,"standard error","0.18",0.18,"nd",NA,"nd",NA,"nd",12,12,767,767,"Vietnam, Thailand",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"558",2,"Cassava","agroforestry","boundary planting","living fences or hedgerows",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","GENDER gender","hh gender","1= male, 0= female","categorical (binary)","none","Probit model","probit","coefficient value",0.15,0.15,"standard error","0.14000000000000001",0.14,"nd",NA,"nd",NA,"nd",12,12,767,767,"Vietnam, Thailand",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"568",1,"Maize","pull-push",NA,NA,NA,"hh gender","social","socio-demographic","farmer","intensity (area under diversified farming system)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","Generalized Propensity score","other","marginal effect",-0.183,-0.183,"standard error","9.8000000000000004E-2",0.098,"nd",NA,"0.1",0.1,"nd",18,18,560,560,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"591",1,"Maize","intercropping","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female hh's head","hh gender","1= female, 0= male","categorical (binary)","none","Multivariate CRE probit model","probit","coefficient value",-0.653,0.653,"standard error","0.40150000000000002",0.4015,"nd",NA,"nd",NA,"nd",24,24,1954,1954,"Tanzania",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"624",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit model","probit","coefficient value",0.001,0.001,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,1500,1500,"Kenya",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"624",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit model","probit","coefficient value",-0.018,-0.018,"p value","nd",NA,"nd",NA,"nd",NA,"nd",28,28,29373,29373,"Malawi",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"624",3,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit model","probit","coefficient value",-0.202,-0.202,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,3861,3861,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"624",4,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit model","probit","coefficient value",-0.206,-0.206,"p value","0.1",0.1,"nd",NA,"0.1",0.1,"nd",27,27,1539,1539,"Tanzania",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",0.494,0.494,"standard error","0.64700000000000002",0.647,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"631",2,"nd","agroforestry",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit (MVP) modeling","probit","coefficient value",0.57,0.57,"standard error","0.44600000000000001",0.446,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"638",1,"nd","agroforestry","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of hh head","hh gender","1= male, 0= female","categorical (binary)","none","logit regression model","logit","marginal effect",0.014,0.014,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,595,595,"Kenya",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"640",1,"Maize","crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head","hh gender","1= male, 0= female","categorical (binary)","none","mixed multinomial logit (MMNL) model","logit","coefficient value",-0.63,-0.63,"standard error","0.24",0.24,"nd",NA,"0.05",0.05,"nd",30,30,810,810,"Zambia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"646",1,"nd","crop rotation","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","intensity (percentage of area under diversified farming system)","partial correlation","GENDER","hh gender","1= male, 0= female","categorical (binary)","none","tobit regression model","tobit","marginal effect",-0.259,-0.259,"standard error","0.314",0.314,"nd",NA,NA,NA,"nd",14,14,100,100,"Zimbabwe",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"674",1,"nd","intercropping",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female head of household","hh gender","1= female, 0= male","categorical (binary)","none","Probit model","probit","marginal effect",-0.0214,0.0214,"standard error","1.6500000000000001E-2",0.0165,"nd",NA,"nd",NA,"nd",36,36,1533,1533,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"674",2,"nd","intercropping",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Female head of household","hh gender","1= female, 0= male","categorical (binary)","none","instrumental variables (IV) estimation","instrumental_variable","coefficient value",-0.0719,0.0719,"standard error","7.3599999999999999E-2",0.0736,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"701",1,"nd","agroforestry","alley cropping","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX","hh gender","1= male, 0= female","categorical (binary)","none","logit regression","logit","coefficient value",0.072,0.072,"t value","0.29299999999999998",0.293,"0.29299999999999998",0.293,"nd",NA,"nd",14,14,676,676,"Cameroon",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"701",1,"nd","land with temporary fallow","improved fallow","tree planting",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX","hh gender","1= male, 0= female","categorical (binary)","none","logit regression","logit","coefficient value",0.28845,0.28845,"t value","1.1619999999999999",1.162,"1.1619999999999999",1.162,"nd",NA,"nd",14,14,675,675,"Cameroon",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"701",3,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX","hh gender","1= male, 0= female","categorical (binary)","none","logit regression","logit","coefficient value",1.1042,1.1042,"t value","4.3650000000000002",4.365,"4.3650000000000002",4.365,"0.01",0.01,"nd",14,14,676,676,"Cameroon",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"701",4,"nd","grazing cut and carry","agro-silvopasture",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX","hh gender","1= male, 0= female","categorical (binary)","none","logit regression","logit","coefficient value",0.26087,0.26087,"t value","0.97",0.97,"0.97",0.97,"nd",NA,"nd",14,14,676,676,"Cameroon",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"709",1,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex (1= Male, 0 = Female)","hh gender","1= male, 0= female","categorical (binary)","none","Probit model","probit","marginal effect",-0.095,-0.095,"robust standard error","8.8999999999999996E-2",0.089,"na",NA,"nd",NA,"nd",16,16,240,240,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"709",2,"nd","soil bund with contour cultivation","perennial grass",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex (1= Male, 0 = Female)","hh gender","1= male, 0= female","categorical (binary)","none","Probit model","probit","marginal effect",-0.219,-0.219,"robust standard error","9.7000000000000003E-2",0.097,"na",NA,"0.05",0.05,"nd",16,16,240,240,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"714",1,"Maize","pull-push",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","sex","hh gender","1= male, 0= female","categorical (binary)","none","logit regression","logit","coefficient value",-0.58,-0.58,"standard error","0.27900000000000003",0.279,"nd",NA,"0.05",0.05,"nd",9,9,923,923,"Kenya",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"725",1,"nd","agroforestry","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Male household head","hh gender","1= male, 0= female","categorical (binary)","none","multivariate probit regression","probit","coefficient value",0.186,0.186,"standard error","3.7999999999999999E-2",0.038,"nd",NA,"1E-3",0.001,"nd",10,10,179,179,"Kenya",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"750",1,"nd","agroforestry","homegarden",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex","hh gender","1= male, 0= female","categorical (binary)","none","binary logistic regression model","logit","coefficient value",21.592,21.592,"standard error","20111.285",20111.285,"nd",NA,"0.999",0.999,"nd",15,15,96,96,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"750",2,"nd","agroforestry","parklands","scattered trees",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex","hh gender","1= male, 0= female","categorical (binary)","none","binary logistic regression model","logit","coefficient value",-21.484,-21.484,"standard error","9828.2330000000002",9828.233,"nd",NA,"0.998",0.998,"nd",15,15,83,83,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"750",3,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Sex","hh gender","1= male, 0= female","categorical (binary)","none","binary logistic regression model","logit","coefficient value",1.545,1.545,"standard error","1.6950000000000001",1.695,"nd",NA,"0.36199999999999999",0.362,"nd",15,15,96,96,"Uganda",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"754",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1= no, 2= yes)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logit model","logit","coefficient value",0.084,0.084,"standard error","0.157",0.157,"nd",NA,"nd",NA,"nd",27,27,2937,2937,"Malawi",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"754",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1= no, 2= yes)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logit model","logit","coefficient value",0.157,0.157,"standard error","0.19900000000000001",0.199,"nd",NA,"nd",NA,"nd",27,27,2937,2937,"Malawi",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"761",1,"nd","crop rotation","cover crops","n fixing",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender 1","hh gender","nd",NA,NA,"Logit regression model","logit","coefficient value",0.2,0.2,"standard error","0.7",0.7,"0.03",0.03,"nd",NA,"nd",14,14,106,106,"Uganda",NA,"nd","hh gender (nd)"
"779",1,"nd","integrated aquaculture-agriculture",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head (male = 1)","hh gender","1= male, 0= female","categorical (binary)","none","logit model","logit","coefficient value",0.43,0.43,"standard error","0.48",0.48,"nd",NA,"nd",NA,"nd",10,10,315,315,"Malawi",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"779",2,"nd","integrated aquaculture-agriculture",NA,NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender of household head (male = 1)","hh gender","1= male, 0= female","categorical (binary)","none","ordinary least squares (OLS) method. Heckman’s two-step procedure","logit","coefficient value",0.03342,0.03342,"standard error","0.14352999999999999",0.14353,"nd",NA,"nd",NA,"nd",11,11,315,315,"Malawi",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"807",1,"nd","agroforestry","alley cropping","unespecified",NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","SEX (gender of plot owner)","hh gender","1= male, 0= female","categorical (binary)","none","Logit model","logit","coefficient value",1.0832,1.0832,"standard error","0.61219999999999997",0.6122,"1.77",1.77,"0.05",0.05,"nd",14,14,256,256,"Cameroon",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"941",1,"Rice, wheat","crop rotation and intercropping","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Male headed HH","hh gender","1= male, 0= female","categorical (binary)","none","Multivariate probit model","probit","coefficient value",-0.421,-0.421,"standard error","0.17599999999999999",0.176,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"India",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"947",1,"nd","crop rotation","cover crops",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","double-hurdle model, truncated model","truncated","coefficient value",0.054,0.054,"standard error","7.6499999999999999E-2",0.0765,"nd",NA,"nd",NA,"nd",13,13,34,34,"Nigeria",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"947",2,"nd","land with temporary fallow","unespecified",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","Gender","hh gender","1= male, 0= female","categorical (binary)","none","double-hurdle model, truncated model","truncated","coefficient value",0.235,0.235,"standard error","0.57450000000000001",0.5745,"nd",NA,"nd",NA,"nd",13,13,72,72,"Nigeria",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
"964",1,"nd","crop rotation","n fixing",NA,NA,"hh gender","social","socio-demographic","farmer","diversity adoption (1=yes, 0=no)","partial correlation","gender","hh gender","1= male, 0= female","categorical (binary)","none","multinomial logistic model","logit","coefficient value",-0.527,-0.527,"standard error","0.66500000000000004",0.665,"nd",NA,"nd",NA,"nd",18,18,2091,2091,"USA",NA,"1= male, 0= female","hh gender (1= male, 0= female)"
