"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","factor","factor_class","factor_sub_class","factor_context","y_metric_recla","effect_size_type","x_metric_raw","x_metric_recla","x_metric_unit","x_data_type","x_transformation","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","limitation","x_metric_unit_recla","factor_metric_unit"
"568",1,"Maize","intercropping","pull-push",NA,"crop and fodder crop",NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","Tropical livestock unit","units of livestock","TLU","continuous","none","Generalized Propensity score","other","marginal effect",-0.017,-0.017,"standard error","1.7999999999999999E-2",0.018,"nd",NA,"nd",NA,"nd",18,18,560,560,"Uganda",NA,"TLU","livestock owned (TLU)"
"624",1,"Maize","crop rotation and intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number","continuous","none","multivariate probit model","probit","coefficient value",0.013,0.013,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,1500,1500,"Kenya",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"624",2,"Maize","crop rotation and intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number","continuous","none","multivariate probit model","probit","coefficient value",0.028,0.028,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd",28,28,29373,29373,"Malawi",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"624",3,"Maize","crop rotation and intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number","continuous","none","multivariate probit model","probit","coefficient value",-1e-04,-1e-04,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,3861,3861,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"624",4,"Maize","crop rotation and intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","units of livestock","number","continuous","none","multivariate probit model","probit","coefficient value",0.008,0.008,"p value","nd",NA,"nd",NA,"nd",NA,"nd",27,27,1539,1539,"Tanzania",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Oxen holding","units of livestock","number of cattle heads per hectare","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.334,-0.334,"standard error","0.33500000000000002",0.335,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Small ruminant holding","units of livestock","number of goats and sheep per hectare","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.058,-0.058,"standard error","0.13800000000000001",0.138,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"631",2,"nd","agroforestry",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Oxen holding","units of livestock","number of cattle heads per hectare","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",0.379,0.379,"standard error","0.252",0.252,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"631",2,"nd","agroforestry",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Small ruminant holding","units of livestock","number of goats and sheep per hectare","continuous","none","multivariate probit (MVP) modeling","probit","coefficient value",-0.078,-0.078,"standard error","0.127",0.127,"nd",NA,"nd",NA,"nd",32,32,440,440,"Burkina Faso",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"646",1,"nd","crop rotation",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (percentage of area under diversified farming system)","partial correlation","number of cattle","units of livestock","number of cattle","continuous","none","tobit regression model","tobit","marginal effect",-0.027,-0.027,"standard error","2.7E-2",0.027,"nd",NA,NA,NA,"nd",14,14,100,100,"Zimbabwe",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",1,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Oxen (number)","units of livestock","number of oxen","continuous","none","Probit model","probit","marginal effect",0.0155,0.0155,"standard error","8.6999999999999994E-3",0.0087,"nd",NA,"0.1",0.1,"nd",36,36,1533,1533,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",1,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Other cattle (number)","units of livestock","number of other cattle","continuous","none","Probit model","probit","marginal effect",0.0024,0.0024,"standard error","2.3E-3",0.0023,"nd",NA,"nd",NA,"nd",36,36,1533,1533,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",1,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Small ruminants (number)","units of livestock","number of small rumiants","continuous","none","Probit model","probit","marginal effect",-0.002,-0.002,"standard error","9.3999999999999997E-4",0.00094,"nd",NA,"0.05",0.05,"nd",36,36,1533,1533,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",1,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Pack animals (number)","units of livestock","number of pack animals","continuous","none","Probit model","probit","marginal effect",-0.0205,-0.0205,"standard error","7.1000000000000004E-3",0.0071,"nd",NA,"0.01",0.01,"nd",36,36,1533,1533,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",2,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Oxen (number)","units of livestock","number of oxen","continuous","none","instrumental variables (IV) estimation","instrumental_variable","coefficient value",0.0169,0.0169,"standard error","2.6800000000000001E-2",0.0268,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",2,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Other cattle (number)","units of livestock","number of other cattle","continuous","none","instrumental variables (IV) estimation","instrumental_variable","coefficient value",7e-04,7e-04,"standard error","6.7999999999999996E-3",0.0068,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",2,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Small ruminants (number)","units of livestock","number of small rumiants","continuous","none","instrumental variables (IV) estimation","instrumental_variable","coefficient value",-0.0023,-0.0023,"standard error","2.3999999999999998E-3",0.0024,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"674",2,"nd","intercropping",NA,NA,NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Pack animals (number)","units of livestock","number of pack animals","continuous","none","instrumental variables (IV) estimation","instrumental_variable","coefficient value",-0.0381,-0.0381,"standard error","2.3199999999999998E-2",0.0232,"nd",NA,"nd",NA,"nd",38,38,1440,1440,"Ethiopia",NA,"Units of animal owned","livestock owned (Units of animal owned)"
"940",1,"Rubber","agroforestry","alley cropping","intercropping",NA,NA,"livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","Livestock","livestock owned","1= yes, 0= no","categorical (binary)","none","multinomial logit model","logit","coefficient value",0.475,0.475,"standard error","0.251",0.251,"nd",NA,"0.1",0.1,"nd",15,15,612,612,"China",NA,"1= yes, 0= no","livestock owned (1= yes, 0= no)"
"940",2,"Rubber","agroforestry","alley cropping","intercropping",NA,NA,"livestock owned","socio-economic","physical capital","farm","intensity (area under diversified farming system)","partial correlation","Livestock","livestock owned","1= yes, 0= no","categorical (binary)","none","Tobit regression model","tobit","coefficient value",0.183,0.183,"standard error","9.2999999999999999E-2",0.093,"nd",NA,"0.05",0.05,"nd",15,15,612,612,"China",NA,"1= yes, 0= no","livestock owned (1= yes, 0= no)"
"941",1,"Rice, wheat","crop rotation and intercropping",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","livestock owned","units of livestock","TLU","continuous","none","Multivariate probit model","probit","coefficient value",0.215,0.215,"standard error","5.2999999999999999E-2",0.053,"nd",NA,"0.01",0.01,"nd",28,28,1926,1926,"India",NA,"TLU","livestock owned (TLU)"
"964",1,"nd","crop rotation",NA,NA,NA,"n fixing","livestock owned","socio-economic","physical capital","farm","diversity adoption (1=yes, 0=no)","partial correlation","livestock. Cattle and/or hogs raised on farmers’ operation in 2010","livestock owned","1= yes, 0= no","categorical (binary)","none","multinomial logistic model","logit","coefficient value",-0.472,-0.472,"standard error","0.377",0.377,"nd",NA,"nd",NA,"nd",18,18,2091,2091,"USA",NA,"1= yes, 0= no","livestock owned (1= yes, 0= no)"
